  1.3240000e+000  7.4400000e+002
  2.0720000e+000  7.4800000e+002
  2.8240000e+000  7.5200000e+002
  3.5200000e+000  6.9600000e+002
  4.2840000e+000  7.6400000e+002
  5.0080000e+000  7.2400000e+002
  5.7320000e+000  7.2400000e+002
  6.4480000e+000  7.1600000e+002
  7.1600000e+000  7.1200000e+002
  7.8680000e+000  7.0800000e+002
  8.5840000e+000  7.1600000e+002
  9.2800000e+000  6.9600000e+002
  9.9640000e+000  6.8400000e+002
  1.0628000e+001  6.6400000e+002
  1.1308000e+001  6.8000000e+002
  1.1996000e+001  6.8800000e+002
  1.2684000e+001  6.8800000e+002
  1.3352000e+001  6.6800000e+002
  1.4016000e+001  6.6400000e+002
  1.4684000e+001  6.6800000e+002
  1.5352000e+001  6.6800000e+002
  1.5988000e+001  6.3600000e+002
  1.6616000e+001  6.2800000e+002
  1.7256000e+001  6.4000000e+002
  1.7900000e+001  6.4400000e+002
  1.8548000e+001  6.4800000e+002
  1.9196000e+001  6.4800000e+002
  1.9860000e+001  6.6400000e+002
  2.0532000e+001  6.7200000e+002
  2.1204000e+001  6.7200000e+002
  2.1864000e+001  6.6000000e+002
  2.2520000e+001  6.5600000e+002
  2.3184000e+001  6.6400000e+002
  2.3852000e+001  6.6800000e+002
  2.4532000e+001  6.8000000e+002
  2.5192000e+001  6.6000000e+002
  2.5864000e+001  6.7200000e+002
  2.6556000e+001  6.9200000e+002
  2.7252000e+001  6.9600000e+002
  2.7940000e+001  6.8800000e+002
  2.8620000e+001  6.8000000e+002
  2.9316000e+001  6.9600000e+002
  3.0016000e+001  7.0000000e+002
  3.0688000e+001  6.7200000e+002
  3.1352000e+001  6.6400000e+002
  3.2028000e+001  6.7600000e+002
  3.2716000e+001  6.8800000e+002
  3.3408000e+001  6.9200000e+002
  3.4084000e+001  6.7600000e+002
  3.4780000e+001  6.9600000e+002
  3.5492000e+001  7.1200000e+002
  3.6204000e+001  7.1200000e+002
  3.6896000e+001  6.9200000e+002
  3.7584000e+001  6.8800000e+002
  3.8288000e+001  7.0400000e+002
  3.8988000e+001  7.0000000e+002
  3.9672000e+001  6.8400000e+002
  4.0352000e+001  6.8000000e+002
  4.1044000e+001  6.9200000e+002
  4.1748000e+001  7.0400000e+002
  4.2440000e+001  6.9200000e+002
  4.3132000e+001  6.9200000e+002
  4.3800000e+001  6.6800000e+002
  4.4468000e+001  6.6800000e+002
  4.5144000e+001  6.7600000e+002
  4.5820000e+001  6.7600000e+002
  4.6480000e+001  6.6000000e+002
  4.7140000e+001  6.6000000e+002
  4.7820000e+001  6.8000000e+002
  4.8516000e+001  6.9600000e+002
  4.9208000e+001  6.9200000e+002
  4.9900000e+001  6.9200000e+002
  5.0612000e+001  7.1200000e+002
  5.1348000e+001  7.3600000e+002
  5.2080000e+001  7.3200000e+002
  5.2792000e+001  7.1200000e+002
  5.3524000e+001  7.3200000e+002
  5.4268000e+001  7.4400000e+002
  5.5004000e+001  7.3600000e+002
  5.5716000e+001  7.1200000e+002
  5.6436000e+001  7.2000000e+002
  5.7164000e+001  7.2800000e+002
  5.7872000e+001  7.0800000e+002
  5.8576000e+001  7.0400000e+002
  5.9300000e+001  7.2400000e+002
  6.0040000e+001  7.4000000e+002
  6.0764000e+001  7.2400000e+002
